sdg,indicator,unit,location,year,value,is_projected,ci_lower,ci_upper
SDG8 - Decent Work and Economic Growth,ST Other Workers (Main) (Total) — Scheduled Tribes (ST) Detailed,,Wardha,2011,11667,0,,
SDG8 - Decent Work and Economic Growth,ST Other Workers (Marginal) (Total),persons,Arvi,2011,204,0,,
SDG8 - Decent Work and Economic Growth,ST Other Workers (Marginal) (Total),persons,Wardha,2011,2124,0,,
SDG8 - Decent Work and Economic Growth,ST Other Workers (Marginal) (Total) — Scheduled Tribes (ST) Detailed,,Arvi,2011,204,0,,
SDG8 - Decent Work and Economic Growth,ST Other Workers (Marginal) (Total) — Scheduled Tribes (ST) Detailed,,Wardha,2011,2124,0,,
SDG8 - Decent Work and Economic Growth,ST Total Workers (Total),persons,Arvi,2011,11219,0,,
SDG8 - Decent Work and Economic Growth,ST Total Workers (Total) — Scheduled Tribes (ST) Detailed,,Arvi,2011,11219,0,,
SDG8 - Decent Work and Economic Growth,ST Total Workers (Total) — Scheduled Tribes (ST) Detailed,,Wardha,2011,80855,0,,
SDG8 - Decent Work and Economic Growth,"Secondary Sector GDI (Industry, ₹ crore)",,Wardha,2023,6336,0,,
SDG8 - Decent Work and Economic Growth,"Tertiary Sector GDI (Services, ₹ crore)",,Wardha,2023,16437,0,,
SDG8 - Decent Work and Economic Growth,Total Bank Branches (district),Number,Wardha,2024,171,0,,
SDG8 - Decent Work and Economic Growth,Total Deposits (₹ lakh),,Wardha,2024,2012236,0,,
SDG8 - Decent Work and Economic Growth,Total SHG Credit Disbursed (₹ lakh),,Wardha,2024,16947.57,0,,
SDG8 - Decent Work and Economic Growth,Total SHGs Formed (district),Number,Wardha,2024,18573,0,,
SDG8 - Decent Work and Economic Growth,Total Workers - Census 2011,Number,Arvi,2011,44600,0,,
SDG8 - Decent Work and Economic Growth,Total Workers - Census 2011,Number,Wardha,2011,112800,0,,
SDG8 - Decent Work and Economic Growth,Total no. of employments provided through Employment and Self-employment Guidance Centre,Number,Wardha,2016,1021,0,,
SDG8 - Decent Work and Economic Growth,Total no. of employments provided through Employment and Self-employment Guidance Centre,Number,Wardha,2017,362,0,,
SDG8 - Decent Work and Economic Growth,Total no. of employments provided through Employment and Self-employment Guidance Centre,Number,Wardha,2018,2621,0,,
SDG8 - Decent Work and Economic Growth,Total no. of employments provided through Employment and Self-employment Guidance Centre,Number,Wardha,2019,660,0,,
SDG8 - Decent Work and Economic Growth,Total no. of employments provided through Employment and Self-employment Guidance Centre,Number,Wardha,2020,713,0,,
SDG8 - Decent Work and Economic Growth,Total no. of employments provided through Employment and Self-employment Guidance Centre,Number,Wardha,2021,371,0,,
SDG8 - Decent Work and Economic Growth,Total no. of employments provided through Employment and Self-employment Guidance Centre,Number,Wardha,2022,1017,0,,
SDG8 - Decent Work and Economic Growth,Total no. of employments provided through Employment and Self-employment Guidance Centre,Number,Wardha,2023,104,0,,
SDG8 - Decent Work and Economic Growth,Total no. of employments provided through Employment and Self-employment Guidance Centre,Number,Wardha,2024,2291,0,,
SDG8 - Decent Work and Economic Growth,Total no. of employments provided through Employment and Self-employment Guidance Centre,Number,Wardha,2025,1085.194,1,878.426,1291.963
SDG8 - Decent Work and Economic Growth,Total no. of employments provided through Employment and Self-employment Guidance Centre,Number,Wardha,2029,1139.128,1,795.094,1483.162
SDG8 - Decent Work and Economic Growth,Total no. of employments provided through Employment and Self-employment Guidance Centre,Number,Wardha,2037,1246.994,1,615.186,1878.802
SDG8 - Decent Work and Economic Growth,Total no. of employments provided through Employment and Self-employment Guidance Centre,Number,Wardha,2047,1381.828,1,385.22,2378.436
SDG8 - Decent Work and Economic Growth,Total no. of employments provided through Employment and Self-employment Guidance Centre,Number,Wardha,2060,1557.111,1,84.301,3029.921
SDG8 - Decent Work and Economic Growth,Work Participation Rate (Main + Marginal) (Total) — Employment,,Arvi,2001,45,0,,
SDG8 - Decent Work and Economic Growth,Work Participation Rate (Main + Marginal) (Total) — Employment,,Wardha,2001,38.9,0,,
SDG8 - Decent Work and Economic Growth,Worker Participation Rate - Census 2011,%,Arvi,2011,43.2,0,,
SDG8 - Decent Work and Economic Growth,Worker Participation Rate - Census 2011,%,Wardha,2011,44.9,0,,
SDG13 - Climate Action,Actual Rainfall 2023 (mm),mm,Arvi,2023,831,0,,
SDG13 - Climate Action,Actual Rainfall 2023 (mm),mm,Wardha,2023,1205,0,,
SDG13 - Climate Action,Long-term Average Annual Rainfall (mm),mm,Arvi,2024,974.6,0,,
SDG13 - Climate Action,Long-term Average Annual Rainfall (mm),mm,Wardha,2024,948.6,0,,
SDG13 - Climate Action,No. of deaths attributed to disasters and natural calamities,Number,Wardha,2016,10,0,,
SDG13 - Climate Action,No. of deaths attributed to disasters and natural calamities,Number,Wardha,2017,10,0,,
SDG13 - Climate Action,No. of deaths attributed to disasters and natural calamities,Number,Wardha,2018,3,0,,
SDG13 - Climate Action,No. of deaths attributed to disasters and natural calamities,Number,Wardha,2019,11,0,,
SDG13 - Climate Action,No. of deaths attributed to disasters and natural calamities,Number,Wardha,2020,11,0,,
SDG13 - Climate Action,No. of deaths attributed to disasters and natural calamities,Number,Wardha,2021,10,0,,
SDG13 - Climate Action,No. of deaths attributed to disasters and natural calamities,Number,Wardha,2022,22,0,,
SDG13 - Climate Action,No. of deaths attributed to disasters and natural calamities,Number,Wardha,2023,7,0,,
SDG13 - Climate Action,No. of deaths attributed to disasters and natural calamities,Number,Wardha,2024,7,0,,
SDG13 - Climate Action,No. of deaths attributed to disasters and natural calamities,Number,Wardha,2025,11.444,1,10.234,12.655
SDG13 - Climate Action,No. of deaths attributed to disasters and natural calamities,Number,Wardha,2029,12.511,1,10.497,14.526
SDG13 - Climate Action,No. of deaths attributed to disasters and natural calamities,Number,Wardha,2037,14.644,1,10.945,18.344
SDG13 - Climate Action,No. of deaths attributed to disasters and natural calamities,Number,Wardha,2047,17.311,1,11.476,23.147
SDG13 - Climate Action,No. of deaths attributed to disasters and natural calamities,Number,Wardha,2060,20.778,1,12.154,29.402
SDG13 - Climate Action,Rainfall Change vs Long-term Average (%),%,Arvi,2023,-14.73,0,,
SDG13 - Climate Action,Rainfall Change vs Long-term Average (%),%,Wardha,2023,27.03,0,,
SDG10 - Reduced Inequalities,Area (Rural) — Area & Villages,,Arvi,2001,908,0,,
SDG10 - Reduced Inequalities,Area (Rural) — Area & Villages,,Wardha,1971,2090.8,0,,
SDG10 - Reduced Inequalities,Area (Rural) — Area & Villages,,Wardha,2001,779,0,,
SDG10 - Reduced Inequalities,Area (Rural) — Area & Villages,,Wardha,2025,0,1,0,-270.44
SDG10 - Reduced Inequalities,Area (Rural) — Area & Villages,,Wardha,2029,0,1,0,-445.347
SDG10 - Reduced Inequalities,Area (Rural) — Area & Villages,,Wardha,2037,0,1,0,-795.16
SDG10 - Reduced Inequalities,Area (Rural) — Area & Villages,,Wardha,2047,0,1,0,-1232.427
SDG10 - Reduced Inequalities,Area (Rural) — Area & Villages,,Wardha,2060,0,1,0,-1800.873
SDG10 - Reduced Inequalities,Area (Rural) — Primary Census Abstract,,Arvi,2011,901.49,0,,
SDG10 - Reduced Inequalities,Area (Rural) — Primary Census Abstract,,Wardha,2011,716.34,0,,
SDG10 - Reduced Inequalities,Area (Total) — Area & Villages,,Arvi,2001,914.8,0,,
SDG10 - Reduced Inequalities,Area (Total) — Area & Villages,,Wardha,1971,2110,0,,
SDG10 - Reduced Inequalities,Area (Total) — Area & Villages,,Wardha,2001,793.8,0,,
SDG10 - Reduced Inequalities,Area (Total) — Area & Villages,,Wardha,2025,0,1,0,-259.16
SDG10 - Reduced Inequalities,Area (Total) — Area & Villages,,Wardha,2029,0,1,0,-434.653
SDG10 - Reduced Inequalities,Area (Total) — Area & Villages,,Wardha,2037,0,1,0,-785.64
SDG10 - Reduced Inequalities,Area (Total) — Area & Villages,,Wardha,2047,0,1,0,-1224.373
SDG10 - Reduced Inequalities,Area (Total) — Area & Villages,,Wardha,2060,0,1,0,-1794.727
SDG10 - Reduced Inequalities,Area (Total) — Population,,Wardha,1991,6309,0,,
SDG10 - Reduced Inequalities,Area (Total) — Primary Census Abstract,,Arvi,1971,2283,0,,
SDG10 - Reduced Inequalities,Area (Total) — Primary Census Abstract,,Arvi,2011,908,0,,
SDG10 - Reduced Inequalities,Area (Total) — Primary Census Abstract,,Arvi,2025,426.75,1,426.75,426.75
SDG10 - Reduced Inequalities,Area (Total) — Primary Census Abstract,,Arvi,2029,289.25,1,289.25,289.25
SDG10 - Reduced Inequalities,Area (Total) — Primary Census Abstract,,Arvi,2037,14.25,1,14.25,14.25
SDG10 - Reduced Inequalities,Area (Total) — Primary Census Abstract,,Arvi,2047,0,1,0,-329.5
SDG10 - Reduced Inequalities,Area (Total) — Primary Census Abstract,,Arvi,2060,0,1,0,-776.375
SDG10 - Reduced Inequalities,Area (Total) — Primary Census Abstract,,Wardha,2011,762.83,0,,
SDG10 - Reduced Inequalities,Area (Urban (Arvi M Cl)) — Primary Census Abstract,,Arvi,2011,6.78,0,,
SDG10 - Reduced Inequalities,Area (Urban (Wardha M Cl)) — Primary Census Abstract,,Wardha,2011,11.84,0,,
SDG10 - Reduced Inequalities,Area (Urban) — Area & Villages,,Arvi,2001,6.8,0,,
SDG10 - Reduced Inequalities,Area (Urban) — Area & Villages,,Wardha,1971,2.01,0,,
SDG10 - Reduced Inequalities,Area (Urban) — Area & Villages,,Wardha,2001,14.8,0,,
SDG10 - Reduced Inequalities,Area (Urban) — Area & Villages,,Wardha,2025,25.032,1,25.032,25.032
SDG10 - Reduced Inequalities,Area (Urban) — Area & Villages,,Wardha,2029,26.737,1,26.737,26.737
SDG10 - Reduced Inequalities,Area (Urban) — Area & Villages,,Wardha,2037,30.148,1,30.148,30.148
SDG10 - Reduced Inequalities,Area (Urban) — Area & Villages,,Wardha,2047,34.411,1,34.411,34.411
SDG10 - Reduced Inequalities,Area (Urban) — Area & Villages,,Wardha,2060,39.954,1,39.954,39.954
SDG10 - Reduced Inequalities,Area (Urban) — Primary Census Abstract,,Wardha,2011,46.49,0,,
SDG10 - Reduced Inequalities,Decadal Growth Rate 1981-91 (Rural) (Rural) — Demographics,,Wardha,1991,12.51,0,,
SDG10 - Reduced Inequalities,Decadal Growth Rate 1981-91 (Total) (Total) — Demographics,,Wardha,1991,15,0,,
SDG10 - Reduced Inequalities,Decadal Growth Rate 1981-91 (Urban) (Urban) — Demographics,,Wardha,1991,22.46,0,,
SDG10 - Reduced Inequalities,Decadal Growth Rate Rural (Change) — Population Change,,Arvi,2001,7.4,0,,
SDG10 - Reduced Inequalities,Decadal Growth Rate Rural (Change) — Population Change,,Wardha,2001,31.4,0,,
SDG10 - Reduced Inequalities,Decadal Growth Rate Total (Change) — Population Change,,Arvi,2001,8.1,0,,
SDG10 - Reduced Inequalities,Decadal Growth Rate Total (Change) — Population Change,,Wardha,2001,27.9,0,,
SDG10 - Reduced Inequalities,Decadal Growth Rate Urban (Change) — Population Change,,Arvi,2001,9.9,0,,
SDG10 - Reduced Inequalities,Decadal Growth Rate Urban (Change) — Population Change,,Wardha,2001,23,0,,
SDG10 - Reduced Inequalities,Decadal Population Growth Rate 1961-71 (Total) — District Summary (Historical),,Wardha,1971,22.91,0,,
SDG10 - Reduced Inequalities,Density of Population per sq km (Total) — Population,,Arvi,2001,157,0,,
SDG10 - Reduced Inequalities,Density of Population per sq km (Total) — Population,,Wardha,2001,396,0,,
SDG10 - Reduced Inequalities,District Area (Total) — Area & Villages,,Wardha,1971,6307,0,,
SDG10 - Reduced Inequalities,District Area (Total) — Primary Census Abstract,,Wardha,2011,6309,0,,
SDG10 - Reduced Inequalities,District Female Population (Total) — Primary Census Abstract,,Wardha,2011,632389,0,,
SDG10 - Reduced Inequalities,District Male Population (Total) — Primary Census Abstract,,Wardha,2011,668385,0,,
SDG10 - Reduced Inequalities,District Total Households (Total) — Primary Census Abstract,,Wardha,2011,309846,0,,
SDG10 - Reduced Inequalities,District Total Population (Total) — Primary Census Abstract,,Wardha,2011,1300774,0,,
SDG10 - Reduced Inequalities,Estimated SC Population (Total) — Scheduled Castes & Tribes,,Arvi,2001,18942,0,,
SDG10 - Reduced Inequalities,Estimated ST Population (Total) — Scheduled Castes & Tribes,,Arvi,2001,22519,0,,
SDG10 - Reduced Inequalities,Female Population (1961) (Total) — District Summary (Historical),,Wardha,1971,311383,0,,
SDG10 - Reduced Inequalities,Female Population (Rural),persons,Arvi,2011,49938,0,,
SDG10 - Reduced Inequalities,Female Population (Rural),persons,Wardha,2011,70310,0,,
SDG10 - Reduced Inequalities,Female Population (Rural) — Primary Census Abstract,,Arvi,1971,93726,0,,
SDG10 - Reduced Inequalities,Female Population (Rural) — Primary Census Abstract,,Arvi,2011,49938,0,,
SDG10 - Reduced Inequalities,Female Population (Rural) — Primary Census Abstract,,Arvi,2025,34612.2,1,34612.2,34612.2
SDG10 - Reduced Inequalities,Female Population (Rural) — Primary Census Abstract,,Arvi,2029,30233.4,1,30233.4,30233.4
SDG10 - Reduced Inequalities,Female Population (Rural) — Primary Census Abstract,,Arvi,2037,21475.8,1,21475.8,21475.8
SDG10 - Reduced Inequalities,Female Population (Rural) — Primary Census Abstract,,Arvi,2047,10528.8,1,10528.8,10528.8
SDG10 - Reduced Inequalities,Female Population (Rural) — Primary Census Abstract,,Arvi,2060,0,1,0,-3702.3
SDG10 - Reduced Inequalities,Female Population (Rural) — Primary Census Abstract,,Wardha,2011,70310,0,,
SDG10 - Reduced Inequalities,Female Population (Rural) — Rural Population,,Arvi,2001,49850,0,,
SDG10 - Reduced Inequalities,Female Population (Rural) — Rural Population,,Wardha,2001,90691,0,,
SDG10 - Reduced Inequalities,Female Population (Total),persons,Arvi,2011,70802,0,,
SDG10 - Reduced Inequalities,Female Population (Total),persons,Wardha,2011,122356,0,,
SDG10 - Reduced Inequalities,Female Population (Total) — District Summary,,Wardha,1971,379522,0,,
SDG10 - Reduced Inequalities,Female Population (Total) — Population,,Arvi,1991,64651,0,,
SDG10 - Reduced Inequalities,Female Population (Total) — Population,,Wardha,1991,117742,0,,
SDG10 - Reduced Inequalities,Female Population (Total) — Primary Census Abstract,,Arvi,1971,106606,0,,
SDG10 - Reduced Inequalities,Female Population (Total) — Primary Census Abstract,,Arvi,2011,70802,0,,
SDG10 - Reduced Inequalities,Female Population (Total) — Primary Census Abstract,,Arvi,2025,58270.6,1,58270.6,58270.6
SDG10 - Reduced Inequalities,Female Population (Total) — Primary Census Abstract,,Arvi,2029,54690.2,1,54690.2,54690.2
SDG10 - Reduced Inequalities,Female Population (Total) — Primary Census Abstract,,Arvi,2037,47529.4,1,47529.4,47529.4
SDG10 - Reduced Inequalities,Female Population (Total) — Primary Census Abstract,,Arvi,2047,38578.4,1,38578.4,38578.4
SDG10 - Reduced Inequalities,Female Population (Total) — Primary Census Abstract,,Arvi,2060,26942.1,1,26942.1,26942.1
SDG10 - Reduced Inequalities,Female Population (Total) — Primary Census Abstract,,Wardha,2011,122356,0,,
SDG10 - Reduced Inequalities,Female Population (Urban (Arvi M Cl)),persons,Arvi,2011,20864,0,,
SDG10 - Reduced Inequalities,Female Population (Urban (Arvi M Cl)) — Primary Census Abstract,,Arvi,2011,20864,0,,
SDG10 - Reduced Inequalities,Female Population (Urban (Wardha M Cl)),persons,Wardha,2011,52747,0,,
SDG10 - Reduced Inequalities,Female Population (Urban (Wardha M Cl)) — Primary Census Abstract,,Wardha,2011,52747,0,,
SDG10 - Reduced Inequalities,Female Population (Urban),persons,Wardha,2011,52046,0,,
SDG10 - Reduced Inequalities,Female Population (Urban) — Primary Census Abstract,,Arvi,1971,12880,0,,
SDG10 - Reduced Inequalities,Female Population (Urban) — Primary Census Abstract,,Wardha,2011,52046,0,,
SDG10 - Reduced Inequalities,Female Population - Census 2011,Number,Arvi,2011,70802,0,,
SDG10 - Reduced Inequalities,Female Population - Census 2011,Number,Wardha,2011,122356,0,,
SDG10 - Reduced Inequalities,Household Industry Workers (Main) (Total) — Workers by Industry,,Arvi,2011,49,0,,
SDG10 - Reduced Inequalities,Household Industry Workers (Main) (Total) — Workers by Industry,,Wardha,2011,491,0,,
SDG10 - Reduced Inequalities,Households with SC as Head (Rural),count,Wardha,2011,4706,0,,
SDG10 - Reduced Inequalities,Households with SC as Head (Rural) — Scheduled Castes (SC) Detailed,,Wardha,2011,4706,0,,
SDG10 - Reduced Inequalities,Households with SC as Head (Total),count,Arvi,2011,3717,0,,
SDG10 - Reduced Inequalities,Households with SC as Head (Total),count,Wardha,2011,10365,0,,
SDG10 - Reduced Inequalities,Households with SC as Head (Total) — Scheduled Castes (SC) Detailed,,Arvi,2011,3717,0,,
SDG10 - Reduced Inequalities,Households with SC as Head (Total) — Scheduled Castes (SC) Detailed,,Wardha,2011,10365,0,,
SDG10 - Reduced Inequalities,Households with SC as Head (Urban),count,Wardha,2011,5659,0,,
SDG10 - Reduced Inequalities,Households with SC as Head (Urban) — Scheduled Castes (SC) Detailed,,Wardha,2011,5659,0,,
SDG10 - Reduced Inequalities,Households with ST as Head (Total),count,Arvi,2011,4879,0,,
SDG10 - Reduced Inequalities,Households with ST as Head (Total),count,Wardha,2011,35693,0,,
SDG10 - Reduced Inequalities,Households with ST as Head (Total) — Scheduled Tribes (ST) Detailed,,Arvi,2011,4879,0,,
SDG10 - Reduced Inequalities,Households with ST as Head (Total) — Scheduled Tribes (ST) Detailed,,Wardha,2011,35693,0,,
