SDG Goal,SDG Goal Name,Indicator Code,Metric Name,Geography,Level,Year,Value,Unit,Source,Projected?
4,Quality Education,SDG4.4.6.3,"Total Literates (Rural) — Scheduled Castes, Tribes & Literacy",Wardha,District,2011,"665,082.00",persons,Census,no
4,Quality Education,SDG4.4.6.1,Total Literates (Total),Arvi,Taluka,2011,"78,287.00",persons,Census,no
4,Quality Education,SDG4.4.6.3,Total Literates (Total) — Education & Literacy,Arvi,Taluka,2001,"98,160.00",persons,Census,no
4,Quality Education,SDG4.4.6.3,Total Literates (Total) — Education & Literacy,Arvi,Taluka,2011,"78,287.00",persons,Census,no
4,Quality Education,SDG4.4.6.3,Total Literates (Total) — Population,Wardha,District,1991,"645,817.00",persons,Census,no
4,Quality Education,SDG4.4.6.3,"Total Literates (Total) — Scheduled Castes, Tribes & Literacy",Arvi,Taluka,2011,"78,287.00",persons,Census,no
4,Quality Education,SDG4.4.6.3,"Total Literates (Total) — Scheduled Castes, Tribes & Literacy",Wardha,District,2011,"1,019,458.00",persons,Census,no
4,Quality Education,SDG4.4.6.3,Total Literates (Urban) — Education & Literacy,Arvi,Taluka,2001,"31,114.00",persons,Census,no
4,Quality Education,SDG4.4.6.3,"Total Literates (Urban) — Scheduled Castes, Tribes & Literacy",Wardha,District,2011,"354,376.00",persons,Census,no
4,Quality Education,SDG4.4.6.3,Total Literates - Census 2011,Arvi,Taluka,2011,"75,500.00",Number,Census,no
4,Quality Education,SDG4.4.6.3,Total Literates - Census 2011,Wardha,Taluka,2011,"193,500.00",Number,Census,no
4,Quality Education,SDG4.4.5.2,Tribal Ashram Schools (district),Wardha,District,2024,8,Number,SER,no
4,Quality Education,SDG4.4.6.3,Urban Female Literates (Urban) — Population,Wardha,District,1991,"90,535.00",persons,Census,no
4,Quality Education,SDG4.4.6.3,Urban Literacy Rate (Census 2011),Arvi,Taluka,2011,90.6,%,SER,no
4,Quality Education,SDG4.4.6.3,Urban Literacy Rate - District (Census 2011),Wardha,District,2011,92.62,%,SER,no
4,Quality Education,SDG4.4.6.3,Urban Literates (Urban) — Population,Wardha,District,1991,"206,388.00",persons,Census,no
4,Quality Education,SDG4.4.6.3,Urban Male Literates (Urban) — Population,Wardha,District,1991,"115,853.00",persons,Census,no
4,Quality Education,SDG4.4.a.1,Villages with Primary School (Total) — Amenities,Arvi,Taluka,2001,76.5,%,Census,no
4,Quality Education,SDG4.4.a.1,Villages with Primary School (Total) — Amenities,Wardha,Taluka,2001,81.2,%,Census,no
4,Quality Education,SDG4.4.a.1,% of primary & upper primary schools with basic drinking water,Wardha,District,2025,99.914,%,Projection,YES
4,Quality Education,SDG4.4.a.1,% of primary & upper primary schools with basic drinking water,Wardha,District,2029,99.881,%,Projection,YES
4,Quality Education,SDG4.4.a.1,% of primary & upper primary schools with basic drinking water,Wardha,District,2037,99.814,%,Projection,YES
4,Quality Education,SDG4.4.a.1,% of primary & upper primary schools with basic drinking water,Wardha,District,2047,99.731,%,Projection,YES
4,Quality Education,SDG4.4.a.1,% of primary & upper primary schools with basic drinking water,Wardha,District,2060,99.622,%,Projection,YES
4,Quality Education,SDG4.4.a.1,% of primary & upper primary schools with basic hand washing facilities,Wardha,District,2025,98.55,%,Projection,YES
4,Quality Education,SDG4.4.a.1,% of primary & upper primary schools with basic hand washing facilities,Wardha,District,2029,98.55,%,Projection,YES
4,Quality Education,SDG4.4.a.1,% of primary & upper primary schools with basic hand washing facilities,Wardha,District,2037,98.55,%,Projection,YES
4,Quality Education,SDG4.4.a.1,% of primary & upper primary schools with basic hand washing facilities,Wardha,District,2047,98.55,%,Projection,YES
4,Quality Education,SDG4.4.a.1,% of primary & upper primary schools with basic hand washing facilities,Wardha,District,2060,98.55,%,Projection,YES
4,Quality Education,SDG4.4.a.1,% of primary & upper primary schools with basic sanitation facilities,Wardha,District,2025,97.548,%,Projection,YES
4,Quality Education,SDG4.4.a.1,% of primary & upper primary schools with basic sanitation facilities,Wardha,District,2029,96.638,%,Projection,YES
4,Quality Education,SDG4.4.a.1,% of primary & upper primary schools with basic sanitation facilities,Wardha,District,2037,94.818,%,Projection,YES
4,Quality Education,SDG4.4.a.1,% of primary & upper primary schools with basic sanitation facilities,Wardha,District,2047,92.543,%,Projection,YES
4,Quality Education,SDG4.4.a.1,% of primary & upper primary schools with basic sanitation facilities,Wardha,District,2060,89.586,%,Projection,YES
4,Quality Education,SDG4.4.a.1,% of primary & upper primary schools with computers for pedagogical purposes,Wardha,District,2025,33.883,%,Projection,YES
4,Quality Education,SDG4.4.a.1,% of primary & upper primary schools with computers for pedagogical purposes,Wardha,District,2029,27.946,%,Projection,YES
4,Quality Education,SDG4.4.a.1,% of primary & upper primary schools with computers for pedagogical purposes,Wardha,District,2037,16.074,%,Projection,YES
4,Quality Education,SDG4.4.a.1,% of primary & upper primary schools with computers for pedagogical purposes,Wardha,District,2047,1.233,%,Projection,YES
4,Quality Education,SDG4.4.a.1,% of primary & upper primary schools with computers for pedagogical purposes,Wardha,District,2060,0,%,Projection,YES
4,Quality Education,SDG4.4.a.1,% of primary & upper primary schools with electricity,Wardha,District,2025,99.692,%,Projection,YES
4,Quality Education,SDG4.4.a.1,% of primary & upper primary schools with electricity,Wardha,District,2029,99.64,%,Projection,YES
4,Quality Education,SDG4.4.a.1,% of primary & upper primary schools with electricity,Wardha,District,2037,99.536,%,Projection,YES
4,Quality Education,SDG4.4.a.1,% of primary & upper primary schools with electricity,Wardha,District,2047,99.406,%,Projection,YES
4,Quality Education,SDG4.4.a.1,% of primary & upper primary schools with electricity,Wardha,District,2060,99.237,%,Projection,YES
4,Quality Education,SDG4.4.a.1,% of primary & upper primary schools with ramps,Wardha,District,2025,98.64,%,Projection,YES
4,Quality Education,SDG4.4.a.1,% of primary & upper primary schools with ramps,Wardha,District,2029,98.64,%,Projection,YES
4,Quality Education,SDG4.4.a.1,% of primary & upper primary schools with ramps,Wardha,District,2037,98.64,%,Projection,YES
4,Quality Education,SDG4.4.a.1,% of primary & upper primary schools with ramps,Wardha,District,2047,98.64,%,Projection,YES
4,Quality Education,SDG4.4.a.1,% of primary & upper primary schools with ramps,Wardha,District,2060,98.64,%,Projection,YES
4,Quality Education,SDG4.4.a.1,% of primary & upper primary schools with separate toilets for girls,Wardha,District,2025,90.875,%,Projection,YES
4,Quality Education,SDG4.4.a.1,% of primary & upper primary schools with separate toilets for girls,Wardha,District,2029,87.575,%,Projection,YES
4,Quality Education,SDG4.4.a.1,% of primary & upper primary schools with separate toilets for girls,Wardha,District,2037,80.977,%,Projection,YES
4,Quality Education,SDG4.4.a.1,% of primary & upper primary schools with separate toilets for girls,Wardha,District,2047,72.728,%,Projection,YES
4,Quality Education,SDG4.4.a.1,% of primary & upper primary schools with separate toilets for girls,Wardha,District,2060,62.006,%,Projection,YES
4,Quality Education,SDG4.4.a.1,% of primary & upper primary schools with toilets for disabled students,Wardha,District,2025,71.401,%,Projection,YES
4,Quality Education,SDG4.4.a.1,% of primary & upper primary schools with toilets for disabled students,Wardha,District,2029,86.072,%,Projection,YES
4,Quality Education,SDG4.4.a.1,% of primary & upper primary schools with toilets for disabled students,Wardha,District,2037,97.427,%,Projection,YES
4,Quality Education,SDG4.4.a.1,% of primary & upper primary schools with toilets for disabled students,Wardha,District,2047,99.727,%,Projection,YES
4,Quality Education,SDG4.4.a.1,% of primary & upper primary schools with toilets for disabled students,Wardha,District,2060,99.986,%,Projection,YES
4,Quality Education,SDG4.4.a.1,% of secondary & higher secondary schools with basic drinking water,Wardha,District,2025,100,%,Projection,YES
4,Quality Education,SDG4.4.a.1,% of secondary & higher secondary schools with basic drinking water,Wardha,District,2029,100,%,Projection,YES
4,Quality Education,SDG4.4.a.1,% of secondary & higher secondary schools with basic drinking water,Wardha,District,2037,100,%,Projection,YES
4,Quality Education,SDG4.4.a.1,% of secondary & higher secondary schools with basic drinking water,Wardha,District,2047,100,%,Projection,YES
4,Quality Education,SDG4.4.a.1,% of secondary & higher secondary schools with basic drinking water,Wardha,District,2060,100,%,Projection,YES
4,Quality Education,SDG4.4.a.1,% of secondary & higher secondary schools with basic hand washing facilities,Wardha,District,2025,99.758,%,Projection,YES
4,Quality Education,SDG4.4.a.1,% of secondary & higher secondary schools with basic hand washing facilities,Wardha,District,2029,99.981,%,Projection,YES
4,Quality Education,SDG4.4.a.1,% of secondary & higher secondary schools with basic hand washing facilities,Wardha,District,2037,100,%,Projection,YES
4,Quality Education,SDG4.4.a.1,% of secondary & higher secondary schools with basic hand washing facilities,Wardha,District,2047,100,%,Projection,YES
4,Quality Education,SDG4.4.a.1,% of secondary & higher secondary schools with basic hand washing facilities,Wardha,District,2060,100,%,Projection,YES
4,Quality Education,SDG4.4.a.1,% of secondary & higher secondary schools with basic sanitation facilities,Wardha,District,2025,97.984,%,Projection,YES
4,Quality Education,SDG4.4.a.1,% of secondary & higher secondary schools with basic sanitation facilities,Wardha,District,2029,97.625,%,Projection,YES
4,Quality Education,SDG4.4.a.1,% of secondary & higher secondary schools with basic sanitation facilities,Wardha,District,2037,96.906,%,Projection,YES
4,Quality Education,SDG4.4.a.1,% of secondary & higher secondary schools with basic sanitation facilities,Wardha,District,2047,96.008,%,Projection,YES
4,Quality Education,SDG4.4.a.1,% of secondary & higher secondary schools with basic sanitation facilities,Wardha,District,2060,94.84,%,Projection,YES
4,Quality Education,SDG4.4.a.1,% of secondary & higher secondary schools with computers for pedagogical purposes,Wardha,District,2025,88.465,%,Projection,YES
4,Quality Education,SDG4.4.a.1,% of secondary & higher secondary schools with computers for pedagogical purposes,Wardha,District,2029,85.418,%,Projection,YES
4,Quality Education,SDG4.4.a.1,% of secondary & higher secondary schools with computers for pedagogical purposes,Wardha,District,2037,79.325,%,Projection,YES
4,Quality Education,SDG4.4.a.1,% of secondary & higher secondary schools with computers for pedagogical purposes,Wardha,District,2047,71.708,%,Projection,YES
4,Quality Education,SDG4.4.a.1,% of secondary & higher secondary schools with computers for pedagogical purposes,Wardha,District,2060,61.807,%,Projection,YES
4,Quality Education,SDG4.4.a.1,% of secondary & higher secondary schools with electricity,Wardha,District,2025,99.84,%,Projection,YES
4,Quality Education,SDG4.4.a.1,% of secondary & higher secondary schools with electricity,Wardha,District,2029,99.965,%,Projection,YES
4,Quality Education,SDG4.4.a.1,% of secondary & higher secondary schools with electricity,Wardha,District,2037,100,%,Projection,YES
4,Quality Education,SDG4.4.a.1,% of secondary & higher secondary schools with electricity,Wardha,District,2047,100,%,Projection,YES
4,Quality Education,SDG4.4.a.1,% of secondary & higher secondary schools with electricity,Wardha,District,2060,100,%,Projection,YES
4,Quality Education,SDG4.4.a.1,% of secondary & higher secondary schools with ramps,Wardha,District,2025,96.822,%,Projection,YES
4,Quality Education,SDG4.4.a.1,% of secondary & higher secondary schools with ramps,Wardha,District,2029,98.743,%,Projection,YES
4,Quality Education,SDG4.4.a.1,% of secondary & higher secondary schools with ramps,Wardha,District,2037,99.809,%,Projection,YES
4,Quality Education,SDG4.4.a.1,% of secondary & higher secondary schools with ramps,Wardha,District,2047,99.982,%,Projection,YES
4,Quality Education,SDG4.4.a.1,% of secondary & higher secondary schools with ramps,Wardha,District,2060,99.999,%,Projection,YES
4,Quality Education,SDG4.4.a.1,% of secondary & higher secondary schools with separate toilets for girls,Wardha,District,2025,97.875,%,Projection,YES
4,Quality Education,SDG4.4.a.1,% of secondary & higher secondary schools with separate toilets for girls,Wardha,District,2029,97.479,%,Projection,YES
4,Quality Education,SDG4.4.a.1,% of secondary & higher secondary schools with separate toilets for girls,Wardha,District,2037,96.685,%,Projection,YES
4,Quality Education,SDG4.4.a.1,% of secondary & higher secondary schools with separate toilets for girls,Wardha,District,2047,95.694,%,Projection,YES
4,Quality Education,SDG4.4.a.1,% of secondary & higher secondary schools with separate toilets for girls,Wardha,District,2060,94.404,%,Projection,YES
4,Quality Education,SDG4.4.a.1,% of secondary & higher secondary schools with toilets for disabled students,Wardha,District,2025,72.243,%,Projection,YES
4,Quality Education,SDG4.4.a.1,% of secondary & higher secondary schools with toilets for disabled students,Wardha,District,2029,86.727,%,Projection,YES
4,Quality Education,SDG4.4.a.1,% of secondary & higher secondary schools with toilets for disabled students,Wardha,District,2037,97.63,%,Projection,YES
4,Quality Education,SDG4.4.a.1,% of secondary & higher secondary schools with toilets for disabled students,Wardha,District,2047,99.757,%,Projection,YES
4,Quality Education,SDG4.4.a.1,% of secondary & higher secondary schools with toilets for disabled students,Wardha,District,2060,99.988,%,Projection,YES
4,Quality Education,SDG4.4.4.1,% of youth certified in short/long term training schemes (age group 15-29),Wardha,District,2025,0.081,%,Projection,YES
4,Quality Education,SDG4.4.4.1,% of youth certified in short/long term training schemes (age group 15-29),Wardha,District,2029,0,%,Projection,YES
4,Quality Education,SDG4.4.4.1,% of youth certified in short/long term training schemes (age group 15-29),Wardha,District,2037,0,%,Projection,YES
4,Quality Education,SDG4.4.4.1,% of youth certified in short/long term training schemes (age group 15-29),Wardha,District,2047,0,%,Projection,YES
4,Quality Education,SDG4.4.4.1,% of youth certified in short/long term training schemes (age group 15-29),Wardha,District,2060,0,%,Projection,YES
4,Quality Education,SDG4.4.1.2,Adjusted Net Enrolment Ratio (per hundred) - Primary,Wardha,District,2025,63.936,%,Projection,YES
4,Quality Education,SDG4.4.1.2,Adjusted Net Enrolment Ratio (per hundred) - Primary,Wardha,District,2029,60.329,%,Projection,YES
4,Quality Education,SDG4.4.1.2,Adjusted Net Enrolment Ratio (per hundred) - Primary,Wardha,District,2037,53.116,%,Projection,YES
4,Quality Education,SDG4.4.1.2,Adjusted Net Enrolment Ratio (per hundred) - Primary,Wardha,District,2047,44.099,%,Projection,YES
4,Quality Education,SDG4.4.1.2,Adjusted Net Enrolment Ratio (per hundred) - Primary,Wardha,District,2060,32.378,%,Projection,YES
4,Quality Education,SDG4.4.1.2,Adjusted Net Enrolment Ratio (per hundred) - Secondary,Wardha,District,2025,72.602,%,Projection,YES
4,Quality Education,SDG4.4.1.2,Adjusted Net Enrolment Ratio (per hundred) - Secondary,Wardha,District,2029,64.885,%,Projection,YES
4,Quality Education,SDG4.4.1.2,Adjusted Net Enrolment Ratio (per hundred) - Secondary,Wardha,District,2037,49.448,%,Projection,YES
4,Quality Education,SDG4.4.1.2,Adjusted Net Enrolment Ratio (per hundred) - Secondary,Wardha,District,2047,30.154,%,Projection,YES
4,Quality Education,SDG4.4.1.2,Adjusted Net Enrolment Ratio (per hundred) - Secondary,Wardha,District,2060,5.07,%,Projection,YES
4,Quality Education,SDG4.4.1.2,Adjusted Net Enrolment Ratio (per hundred) - Upper Primary,Wardha,District,2025,66.079,%,Projection,YES
4,Quality Education,SDG4.4.1.2,Adjusted Net Enrolment Ratio (per hundred) - Upper Primary,Wardha,District,2029,61.524,%,Projection,YES
4,Quality Education,SDG4.4.1.2,Adjusted Net Enrolment Ratio (per hundred) - Upper Primary,Wardha,District,2037,52.413,%,Projection,YES
4,Quality Education,SDG4.4.1.2,Adjusted Net Enrolment Ratio (per hundred) - Upper Primary,Wardha,District,2047,41.025,%,Projection,YES
4,Quality Education,SDG4.4.1.2,Adjusted Net Enrolment Ratio (per hundred) - Upper Primary,Wardha,District,2060,26.22,%,Projection,YES
4,Quality Education,SDG4.4.6.3,Female Literates (Total) — Education & Literacy,Arvi,Taluka,2025,"24,550.60",persons,Projection,YES
4,Quality Education,SDG4.4.6.3,Female Literates (Total) — Education & Literacy,Arvi,Taluka,2029,"21,544.20",persons,Projection,YES
4,Quality Education,SDG4.4.6.3,Female Literates (Total) — Education & Literacy,Arvi,Taluka,2037,"15,531.40",persons,Projection,YES
4,Quality Education,SDG4.4.6.3,Female Literates (Total) — Education & Literacy,Arvi,Taluka,2047,"8,015.40",persons,Projection,YES
4,Quality Education,SDG4.4.6.3,Female Literates (Total) — Education & Literacy,Arvi,Taluka,2060,0,persons,Projection,YES
4,Quality Education,SDG4.4.1.3,Gross Enrolment Ratio - Higher Secondary,Wardha,District,2025,48.361,%,Projection,YES
4,Quality Education,SDG4.4.1.3,Gross Enrolment Ratio - Higher Secondary,Wardha,District,2029,47.228,%,Projection,YES
4,Quality Education,SDG4.4.1.3,Gross Enrolment Ratio - Higher Secondary,Wardha,District,2037,44.961,%,Projection,YES
4,Quality Education,SDG4.4.1.3,Gross Enrolment Ratio - Higher Secondary,Wardha,District,2047,42.128,%,Projection,YES
4,Quality Education,SDG4.4.1.3,Gross Enrolment Ratio - Higher Secondary,Wardha,District,2060,38.444,%,Projection,YES
4,Quality Education,SDG4.4.1.4,Gross intake ratio to the last grade - Primary,Wardha,District,2025,97.888,%,Projection,YES
4,Quality Education,SDG4.4.1.4,Gross intake ratio to the last grade - Primary,Wardha,District,2029,96.813,%,Projection,YES
